1,2,3,4,5,6
-23.010,-8.560,-9.860,-10.825,-4.980,-3.500
-2.825,10.270,-2.415,3.905,-2.305,2.825
-0.435,-22.165,3.395,-5.660,0.250,-4.260
17.945,-4.380,7.765,-0.520,4.680,-1.980
18.475,67.905,1.540,19.905,-1.620,9.110
-36.745,-50.130,-9.345,-13.960,-1.690,-4.970
-2.815,-29.360,2.365,-7.910,-1.340,-5.455
1.275,14.995,-1.040,3.760,-0.495,2.555
-2.335,15.230,-1.345,3.220,-0.775,0.635
9.500,-9.585,-0.075,-3.130,-0.170,-0.955
3.445,4.990,4.030,5.080,3.335,4.690
-2.050,-5.495,-3.060,-6.200,-4.255,-6.445
-1.970,5.470,1.960,4.070,1.820,1.420
-10.005,8.640,-2.980,5.155,-0.925,4.080
18.315,-19.460,5.590,-8.605,2.830,-4.805
-4.710,4.470,-2.395,0.980,-2.100,0.660
-6.085,10.965,-1.970,3.525,-0.165,2.100
2.285,2.025,-0.240,2.280,0.355,0.725
-0.465,-9.625,-1.045,-5.245,-0.420,-0.855
7.960,-5.375,4.965,-0.855,0.635,-2.715
-7.995,6.755,-1.855,3.330,1.410,3.400
-0.520,5.440,-0.680,1.770,-2.645,-0.510
-1.680,-5.900,-1.675,-2.930,1.380,0.910
4.490,-1.645,0.725,-1.560,0.615,-1.215
-5.780,4.910,-0.280,3.195,-1.630,0.440
6.970,-3.855,1.975,-1.500,0.130,-1.795
-2.890,0.835,-1.150,-0.030,0.655,1.350
-0.315,0.835,-0.335,0.510,-0.470,0.630
2.590,0.020,0.965,-0.135,-0.425,-2.005
2.860,-5.965,1.555,-2.455,2.745,0.540
-10.305,10.380,-4.220,3.235,-3.610,0.650
2.885,-3.345,1.950,-0.030,2.055,1.785
4.475,-5.160,0.280,-3.155,-0.435,-2.555
10.235,-6.680,4.600,-2.625,2.225,-2.890
-18.425,17.110,-7.430,5.820,-3.270,3.970
3.680,-3.875,1.875,0.800,0.605,-0.050
-22.585,-36.555,-7.630,-14.370,-2.070,-5.020
36.635,36.545,13.130,13.010,2.365,1.740
-8.390,18.145,-5.465,4.110,0.310,5.355
7.275,-16.100,7.425,-2.035,1.275,-3.985
-8.105,-8.585,-5.160,-2.465,0.210,1.515
-21.250,-16.055,-6.860,-8.990,-3.435,-4.560
33.345,32.615,6.365,10.800,1.335,3.235
-18.990,-26.685,-2.030,-6.575,1.025,1.060
3.260,9.150,2.605,4.545,0.710,-0.155
0.035,9.170,-2.360,1.720,-1.545,1.300
5.550,-5.515,2.830,-1.850,1.215,-1.415
-8.715,-5.020,-5.065,-4.555,-1.890,-1.930
16.765,27.175,5.395,8.675,-0.495,2.570
-15.910,-34.195,-1.080,-6.415,4.170,-0.355
11.865,29.630,1.560,7.875,-1.375,1.425
-12.730,-16.355,-4.675,-4.960,-2.975,-2.235
0.525,0.275,1.980,0.375,2.800,1.565
1.145,-1.630,-0.995,0.355,-0.315,1.625
6.480,-26.805,-0.770,-15.050,-1.695,-8.510
0.590,32.220,4.255,16.440,3.015,7.350
-13.775,-10.905,-4.980,-4.470,-2.220,-1.160
8.875,6.365,0.360,0.860,-2.225,-1.465
-0.665,6.115,2.240,4.015,3.595,3.650
5.200,13.015,0.610,3.070,-0.695,1.540
-3.735,-21.955,-0.850,-6.845,-1.575,-5.975
-10.785,-13.975,-3.500,-3.905,-0.730,0.365
7.695,12.460,2.875,3.895,0.700,0.785
20.390,-1.920,3.200,-4.525,1.665,-2.460
-38.875,10.065,-7.090,10.820,-0.190,9.960
18.870,-16.685,2.710,-11.030,-1.390,-9.225
10.140,17.525,4.665,7.650,1.710,3.600
-5.160,-2.365,-3.070,-2.205,-0.720,-0.155
-3.910,-2.870,-0.255,-0.445,-0.260,-1.720
-3.235,-0.735,-3.235,-1.340,-1.460,0.450
-3.875,8.055,-1.365,3.300,-1.460,0.850
-3.475,2.755,-1.740,-0.375,-2.505,-1.170
74.095,-61.160,31.985,-19.120,19.195,-9.615
-40.590,30.795,-15.700,11.890,-8.780,6.735
-95.580,97.510,-37.725,35.400,-17.710,20.940
65.395,-71.650,24.635,-28.590,9.775,-18.635
70.375,-71.725,26.185,-28.810,16.155,-13.410
-66.295,69.205,-22.285,31.490,-12.570,16.015
-35.135,40.475,-15.210,14.330,-4.305,12.710
31.500,-50.960,8.330,-24.150,-2.700,-21.025
14.020,-17.395,6.745,-4.750,4.290,-2.835
18.975,57.795,11.510,27.060,11.390,21.950
-26.950,-31.645,-11.210,-13.930,-8.555,-10.275
-12.235,-27.930,-7.760,-14.300,-5.185,-10.665
30.030,48.480,15.000,22.640,10.550,17.380
-20.395,-22.150,-8.980,-8.895,-4.090,-4.990
23.150,19.450,3.405,1.225,-1.750,-4.190
-25.260,-24.635,-3.985,-2.750,-0.165,1.980
-5.765,-8.575,-0.835,-2.740,-2.675,-3.710
4.820,12.220,0.545,2.375,1.985,2.030
3.545,10.070,-2.380,2.105,-1.995,1.160
17.850,-3.625,9.880,1.890,6.230,1.995
-53.225,-55.675,-24.600,-43.545,-8.305,-16.110
83.890,104.010,42.150,79.795,10.945,26.175
-30.000,-36.800,-16.075,-25.970,-5.610,-9.425
-16.990,-29.650,-13.380,-24.910,-2.025,-5.975
-4.140,6.860,3.330,6.845,2.630,2.345
13.825,24.920,4.630,9.440,-1.280,0.695
-16.055,-22.485,-5.235,-6.980,-1.635,-1.230
13.770,-4.925,4.390,-3.440,2.540,-1.995
-4.070,14.130,-2.070,6.410,-0.295,4.595
-5.405,-9.070,1.710,-0.290,0.245,-1.065
8.745,11.140,1.250,1.110,-0.300,0.370
-7.035,-11.630,-3.370,-3.610,-0.475,-1.575
3.895,4.750,-0.040,-0.475,-1.060,0.385
-4.535,-2.480,1.685,1.765,0.810,-0.010
3.395,5.730,0.625,3.535,0.735,1.510
3.745,-4.565,-0.195,-3.980,-0.505,-1.035
-10.370,-2.910,-3.165,-1.830,-1.065,-2.640
0.650,7.490,2.440,6.630,1.120,3.510
18.390,-15.785,4.590,-8.675,4.720,-1.415
-17.655,16.850,-6.665,3.435,-6.530,-2.595
8.055,-4.615,1.740,-0.235,1.020,2.400
1.680,14.210,2.120,6.540,1.180,3.485
-7.665,-17.945,-1.720,-5.745,-1.760,-6.110
14.510,3.485,4.035,0.985,3.045,2.460
-12.935,-5.125,-4.680,-2.620,-1.270,-0.470
3.325,19.020,-2.520,3.760,-1.755,2.445
-4.060,-23.010,1.665,-5.390,1.480,-3.645
10.595,3.685,5.040,0.580,1.575,-1.085
-12.840,20.240,-3.965,8.815,-1.325,7.705
-2.245,-5.110,-2.780,-2.335,-0.730,-1.730
8.145,-12.605,3.560,-4.125,0.650,-3.440
-2.670,-3.160,0.740,0.205,-0.170,-0.220
7.035,3.805,2.040,1.120,1.800,1.415
-3.255,0.700,-1.740,-1.665,-0.645,-2.370
-2.255,26.145,-0.855,11.050,-3.755,3.970
-3.805,-39.120,-3.260,-17.830,2.100,-5.535
2.980,13.005,0.725,6.050,-0.625,2.640
-4.580,13.680,-0.060,6.525,-0.620,2.630
15.695,-10.585,7.145,-4.620,3.455,-3.690
10.590,-11.340,2.780,-4.265,1.620,-0.455
-21.460,6.310,-8.285,4.085,-3.245,4.090
-2.625,3.595,0.210,2.230,0.030,-0.650
1.645,1.135,-0.565,-2.005,0.330,-0.525
-11.705,-3.260,-6.510,-6.490,-3.710,-3.280
27.860,16.315,13.985,15.765,7.180,8.285
-26.605,-13.760,-12.375,-9.720,-6.020,-5.475
32.340,15.795,9.950,3.030,1.610,-2.165
-30.120,-30.580,-7.680,-9.260,0.140,0.545
8.455,17.460,4.340,8.820,1.425,1.770
0.710,5.320,-0.070,1.745,-0.770,1.565
12.900,6.880,3.270,1.100,0.350,-0.045
-15.320,-25.010,-4.420,-7.735,1.325,-2.085
11.995,1.980,3.445,-0.445,-1.115,-2.515
-30.105,19.680,-9.585,8.980,-3.175,7.320
13.895,-14.535,2.855,-7.755,0.935,-5.520
12.885,1.950,5.650,1.780,2.500,0.075
8.725,-18.550,0.170,-11.080,1.055,-3.390
-50.290,35.135,-17.030,15.395,-9.080,7.875
41.445,-5.375,16.950,1.380,9.745,0.270
-1.070,-16.030,0.835,-7.115,-0.495,-4.060
-10.985,7.055,-5.485,1.780,-4.940,-1.115
7.175,-1.250,0.520,-1.135,2.695,0.755
6.265,18.125,3.590,7.220,-1.845,3.480
-7.330,-30.090,-1.955,-11.035,2.695,-5.035
-0.535,5.895,0.460,1.480,-0.105,1.030
-9.095,22.255,-3.275,9.100,0.075,5.035
14.865,5.040,2.035,-0.430,-2.360,-2.635
3.770,-55.220,5.265,-16.610,2.900,-7.565
-18.570,44.330,-6.280,16.695,-0.355,8.935
13.780,-10.020,5.380,-5.790,0.810,-3.015
6.185,15.395,-1.480,2.605,-3.370,-2.040
-15.715,-22.090,-6.270,-5.765,-2.510,1.165
6.520,8.320,4.010,3.425,5.040,2.605
0.725,0.890,2.810,3.410,0.935,1.980
-1.325,-0.950,-2.105,-2.080,-1.620,-3.300
-1.980,-0.050,-1.155,-0.730,0.700,1.505
-1.275,-6.940,-1.530,-3.435,-0.775,-0.565
5.300,-0.485,3.195,1.625,-1.130,-3.260
-8.725,17.775,-5.035,5.055,-1.725,4.970
7.940,-20.380,5.015,-5.645,3.350,-2.780
-4.450,10.580,0.165,3.910,0.555,0.975
1.165,6.930,-0.920,1.330,-1.365,0.365
10.575,-27.825,-0.065,-13.785,0.385,-5.545
9.885,14.465,9.340,11.625,4.535,4.195
-36.115,23.030,-13.600,8.965,-5.420,6.880
15.395,-28.210,2.290,-13.675,-1.130,-10.355
7.190,4.905,2.680,0.960,2.545,3.795
2.760,3.750,2.030,2.175,0.430,1.715
7.580,15.520,4.810,4.120,2.005,-2.585
-0.525,15.010,1.540,9.470,10.110,14.030
-51.390,-60.635,-27.070,-25.580,-21.800,-16.080
9.945,16.830,4.195,5.420,-6.285,-10.555
36.010,10.375,19.440,5.600,13.700,7.520
15.350,26.135,1.670,7.570,6.245,10.095
-31.020,-22.245,-9.515,-3.425,-5.690,-1.815
-15.905,-5.670,-2.940,-13.605,-2.620,-5.030
34.065,27.555,8.285,22.690,5.735,4.730
4.625,-33.020,0.045,-14.310,-1.190,-2.180
-29.425,12.680,-5.230,4.400,-0.425,3.195
20.840,2.455,-0.200,-5.915,-1.215,-3.880
-21.360,-13.635,-5.045,-2.900,-3.360,-1.900
42.195,37.200,23.140,19.875,8.485,4.435
-25.030,-31.250,-15.035,-13.890,-3.540,-5.690
-5.625,-2.335,-7.525,-2.525,-1.240,3.230
0.460,-39.980,6.785,-12.580,-0.550,-2.800
5.205,48.400,11.525,24.710,1.660,21.360
33.540,7.640,-5.350,-9.485,8.330,-19.615
-72.750,9.445,-7.445,13.200,-13.080,2.255
11.075,-15.735,-10.070,-15.540,0.215,18.995
4.940,1.280,5.245,-1.850,-3.410,-41.855
45.295,-103.535,20.325,-95.995,14.845,-91.915
-38.245,50.900,-15.075,91.580,-12.745,111.480
2.545,126.465,-6.300,76.960,-1.325,71.380
10.915,-47.365,5.610,-37.560,3.695,-49.485
5.670,-51.280,2.785,-29.035,4.325,-13.380
-12.650,22.150,-6.405,3.565,-4.255,0.615
4.395,17.585,5.900,4.755,5.725,-0.085
28.295,-13.905,8.505,-8.075,5.110,-10.930
-76.950,-31.520,-28.010,-12.580,-16.185,-1.770
41.035,26.690,14.630,7.990,3.830,2.965
32.430,-13.185,14.515,-1.445,6.565,1.525
-10.345,1.975,-2.820,-1.365,0.430,-1.225
-5.915,0.325,-2.775,4.720,3.730,7.835
12.615,13.270,1.400,4.290,-6.155,-5.505
-47.535,-37.040,-18.165,-16.895,-7.730,-12.605
40.025,37.310,19.715,14.475,9.305,15.485
13.430,39.735,2.260,14.495,2.515,8.120
-41.925,-72.070,-17.650,-25.480,-9.405,-16.790
10.075,28.675,4.140,9.250,3.880,6.190
26.885,-13.765,8.890,-6.345,3.790,-0.280
-8.400,17.560,0.945,11.275,0.195,4.190
-21.370,6.915,-7.875,0.545,-4.280,-4.750
12.695,1.160,1.115,0.205,10.895,10.025
16.800,-18.925,4.525,-5.475,3.540,1.345
-29.275,7.800,-0.975,4.875,-7.240,-6.470
3.045,-0.305,-1.690,-3.705,-12.285,-9.520
4.335,-1.825,-4.105,-0.650,-3.075,-0.925
-1.945,-4.445,-1.705,-2.910,1.805,2.280
-2.105,1.695,0.140,0.780,1.675,1.555
6.920,4.630,5.835,2.485,3.275,-0.400
9.225,5.590,0.750,1.805,4.815,4.700
-4.685,-14.580,-1.620,-7.715,-4.340,-4.580
0.125,5.730,1.825,5.635,5.705,3.215
-10.525,2.605,-1.150,2.505,-4.600,-2.895
-1.675,1.790,-3.090,-0.055,-0.240,4.420
4.735,2.230,0.300,0.320,1.745,1.870
-9.175,18.065,-2.925,6.145,-2.965,0.075
37.345,-30.570,10.270,-15.805,4.730,-9.700
-63.610,-10.095,-22.290,-11.535,-1.250,-3.800
59.215,8.705,27.565,18.285,2.550,16.800
-19.840,20.610,-10.770,13.530,-5.605,4.090
8.025,-15.445,4.975,-9.095,2.625,-3.950
-16.635,47.730,-8.625,9.635,-5.725,-5.075
-7.865,-45.410,-0.400,-11.805,2.565,-2.460
44.080,-48.640,9.970,-25.080,23.750,-0.805
-36.975,41.865,-11.350,21.985,11.625,1.785
-14.970,33.120,-4.705,9.275,-48.035,-5.305
24.750,-45.075,11.615,-21.940,-6.895,-13.345
-4.365,24.945,1.605,7.750,5.535,4.665
-10.920,-12.505,-7.090,-5.015,10.410,1.945
32.705,-1.740,11.915,8.275,4.600,7.995
-33.140,32.270,-15.745,17.230,-7.190,16.735
63.815,-3.565,26.245,-0.485,15.815,-0.715
-65.180,-22.475,-26.140,-13.720,-8.190,-7.180
19.695,8.815,12.525,3.735,4.815,-5.410
-12.170,23.440,-8.800,9.150,-6.550,7.490
37.550,-23.425,28.825,-32.690,20.930,-33.795
-65.145,-46.820,-46.185,3.345,-29.840,20.020
78.165,83.895,27.725,39.495,10.275,35.375
-65.955,-31.865,-12.050,-5.265,3.985,-4.345
-3.515,24.220,-11.250,-3.635,-16.570,-24.890
16.070,-47.120,19.735,-14.705,20.170,-7.735
12.670,1.670,0.905,-3.790,-0.870,1.010
2.825,21.490,3.640,9.785,-3.820,7.625
5.165,-8.140,-4.840,-6.570,-1.480,-5.075
-19.830,-4.420,-8.635,-1.520,-1.000,6.930
31.830,8.970,7.700,-3.310,-2.660,-5.300
44.155,-9.490,20.800,10.025,14.745,17.285
-41.510,16.600,-31.020,0.675,-16.425,1.950
-87.785,-4.475,47.235,0.995,15.170,-32.015
43.895,-23.030,-37.195,-9.935,-9.690,1.600
15.035,-6.625,-20.920,-6.590,-6.915,8.150
-18.515,17.315,42.300,14.585,4.620,10.090
44.870,13.450,-28.535,1.085,-4.310,5.280
-29.580,-23.175,-33.335,-13.650,7.570,-13.585
0.975,14.830,12.480,6.555,-4.280,4.980
7.875,6.380,61.370,5.175,8.125,-2.850
-11.205,-15.040,-39.895,-5.400,-5.205,2.300
-1.495,2.005,5.505,3.685,0.040,-1.620
-4.610,-27.530,-32.345,-15.205,-6.970,-1.000
40.930,54.915,-3.615,17.275,7.540,1.280
-52.030,-3.260,47.615,4.675,4.970,4.610
4.760,-20.860,2.475,-3.850,-7.040,2.910
35.755,-7.220,13.675,-2.570,1.400,-7.145
-15.335,12.430,-14.125,5.175,1.605,4.400
-12.960,-28.010,-32.065,-19.315,-2.905,-5.735
14.670,14.715,7.890,5.770,-1.775,-1.305
24.780,22.065,10.535,9.675,3.505,3.715
-26.355,-1.170,-1.375,2.870,-1.185,4.100
-5.150,-6.395,-2.875,-2.590,0.250,-4.325
-22.765,-37.680,-17.740,-19.970,-2.090,-7.285
43.795,35.920,27.975,20.045,4.020,8.735
-13.615,-6.385,-5.820,-3.755,-3.295,-2.185
-0.315,9.050,0.590,0.685,5.045,0.285
1.450,-1.830,-1.300,1.775,-3.720,1.070
7.745,0.465,2.795,-0.995,1.045,0.060
-17.055,-9.440,-4.450,-2.350,0.670,0.370
-0.625,8.210,0.630,2.060,-3.525,-1.665
15.945,-9.190,4.730,-2.355,4.030,0.875
-5.885,8.115,-2.475,4.310,-1.740,0.875
-9.645,-7.335,-4.975,-4.340,-2.030,-1.695
10.125,2.635,5.270,0.655,2.735,-1.110
5.760,9.480,1.255,2.865,-0.520,1.315
-8.155,-6.430,-3.150,-0.555,4.050,3.190
-53.270,-17.580,-20.225,-9.075,-12.965,-5.375
72.980,15.335,33.510,8.950,10.740,-1.195
4.395,10.375,-5.605,2.805,4.670,8.010
-33.490,-1.025,-22.450,-9.935,-9.805,-3.960
42.575,13.420,27.325,12.600,1.040,0.650
-43.400,-37.300,-7.530,-6.790,0.170,-3.750
12.285,23.305,-1.380,3.685,4.895,4.715
-5.655,-9.385,-4.990,-4.695,-1.960,-2.250
2.320,-7.560,-1.050,-5.305,-0.840,-2.285
6.315,6.440,3.915,4.850,-1.335,-0.035
-10.470,7.105,-2.885,3.605,0.870,4.635
53.920,3.430,18.370,0.175,8.750,1.100
-69.515,6.220,-20.355,4.880,-11.055,1.110
-12.700,-28.855,-4.645,-11.285,-1.995,-6.630
40.365,29.340,11.095,10.875,4.685,3.040
-25.675,-31.445,-8.665,-11.775,-1.260,-2.100
27.445,9.515,7.570,1.245,2.550,-1.485
-0.410,19.860,-0.250,7.330,-0.255,4.355
-19.385,-0.020,-6.835,0.625,-2.985,1.655
9.970,-11.100,5.450,-3.180,0.860,-2.560
-1.260,-0.595,0.650,-1.625,0.680,-1.335
-2.255,-12.750,-0.930,-4.180,3.065,0.765
4.335,7.370,-2.130,0.805,-4.770,-4.190
12.795,18.280,6.005,8.490,2.635,4.740
-16.485,-4.855,-2.820,-0.790,-1.065,-0.035
0.370,-12.275,-2.620,-4.255,0.855,-0.525
1.605,-0.225,1.140,0.530,0.025,0.525
2.500,3.270,2.525,-0.315,0.045,-1.285
-4.960,4.830,-4.365,0.105,-2.295,0.430
7.850,-6.615,3.755,-0.970,3.325,-1.290
-6.660,-2.440,-3.015,-1.545,-1.445,0.825
6.780,4.530,3.380,2.690,0.410,1.210
-7.460,3.775,-1.585,2.035,-0.090,0.805
