probability
9.998101592063903809e-01
9.998990297317504883e-01
9.930990934371948242e-01
9.999585151672363281e-01
9.989711642265319824e-01
9.990836381912231445e-01
9.999771118164062500e-01
9.999669194221496582e-01
9.998672008514404297e-01
9.998527765274047852e-01
9.989739060401916504e-01
9.997908473014831543e-01
9.999361038208007812e-01
9.991246461868286133e-01
9.992094039916992188e-01
9.998242855072021484e-01
9.999940395355224609e-01
9.999927878379821777e-01
9.999881386756896973e-01
9.999774694442749023e-01
9.999864697456359863e-01
9.999930858612060547e-01
9.999930858612060547e-01
9.999331831932067871e-01
9.999209046363830566e-01
9.999865889549255371e-01
9.999792575836181641e-01
9.999087452888488770e-01
9.988740682601928711e-01
9.999178647994995117e-01
9.999721646308898926e-01
9.928992390632629395e-01
9.999366402626037598e-01
9.976041316986083984e-01
6.870291829109191895e-01
9.234112501144409180e-01
5.274574756622314453e-01
8.962466716766357422e-01
9.593628644943237305e-01
9.591296911239624023e-01
9.392665028572082520e-01
8.325533270835876465e-01
8.700835108757019043e-01
9.893283247947692871e-01
9.965367317199707031e-01
9.913294315338134766e-01
9.971830844879150391e-01
9.648706912994384766e-01
9.841923713684082031e-01
8.976150155067443848e-01
9.816034436225891113e-01
9.916201829910278320e-01
8.654082417488098145e-01
9.890362024307250977e-01
9.927999973297119141e-01
7.813901305198669434e-01
9.599243402481079102e-01
7.880475521087646484e-01
8.657982945442199707e-01
6.606191396713256836e-01
9.912129044532775879e-01
9.886335134506225586e-01
9.697383046150207520e-01
9.734151363372802734e-01
9.857003092765808105e-01
9.989728331565856934e-01
9.955044388771057129e-01
9.916089773178100586e-01
9.150521755218505859e-01
9.849265813827514648e-01
9.936252832412719727e-01
9.822885990142822266e-01
9.693161845207214355e-01
9.267079830169677734e-01
5.076360106468200684e-01
5.897719264030456543e-01
7.949953675270080566e-01
9.443293213844299316e-01
9.922294020652770996e-01
9.963614940643310547e-01
9.995946884155273438e-01
9.995849728584289551e-01
9.937480688095092773e-01
9.995028376579284668e-01
9.995422959327697754e-01
9.998770952224731445e-01
9.982848763465881348e-01
9.988576173782348633e-01
9.936035275459289551e-01
9.991665482521057129e-01
9.998612999916076660e-01
9.995598196983337402e-01
9.999195933341979980e-01
9.987707734107971191e-01
9.971840977668762207e-01
9.968987703323364258e-01
9.982637763023376465e-01
9.977542757987976074e-01
9.989316463470458984e-01
9.977632761001586914e-01
9.927757978439331055e-01
9.997417330741882324e-01
9.994968771934509277e-01
9.745057821273803711e-01
9.997946023941040039e-01
9.984996318817138672e-01
9.996738433837890625e-01
9.995447397232055664e-01
9.977346062660217285e-01
9.991805553436279297e-01
9.990447759628295898e-01
9.997531771659851074e-01
9.981030225753784180e-01
9.954935908317565918e-01
9.926707148551940918e-01
9.976149797439575195e-01
9.987044334411621094e-01
9.824321866035461426e-01
9.969911575317382812e-01
9.928980469703674316e-01
9.992191791534423828e-01
9.986621737480163574e-01
9.748408794403076172e-01
9.960696101188659668e-01
9.899692535400390625e-01
9.882621169090270996e-01
9.975103139877319336e-01
9.963498115539550781e-01
9.983088374137878418e-01
9.963402748107910156e-01
9.972632527351379395e-01
9.992717504501342773e-01
9.993209838867187500e-01
9.973292350769042969e-01
9.809637069702148438e-01
9.974558949470520020e-01
9.907014369964599609e-01
9.888597130775451660e-01
9.996731281280517578e-01
9.997940659523010254e-01
9.999219179153442383e-01
9.977448582649230957e-01
9.995498657226562500e-01
9.966121912002563477e-01
9.937770962715148926e-01
9.974979162216186523e-01
9.908021688461303711e-01
9.970124959945678711e-01
6.966986656188964844e-01
5.167135000228881836e-01
6.051560044288635254e-01
5.584882497787475586e-01
8.097023367881774902e-01
8.908471465110778809e-01
8.232215642929077148e-01
6.014625430107116699e-01
8.974527120590209961e-01
9.969831705093383789e-01
8.780012726783752441e-01
9.875609874725341797e-01
9.970961213111877441e-01
9.939696788787841797e-01
9.989586472511291504e-01
8.254073262214660645e-01
9.968311190605163574e-01
9.950132369995117188e-01
9.970480203628540039e-01
9.862875342369079590e-01
9.468039870262145996e-01
9.805221557617187500e-01
9.740683436393737793e-01
9.493982195854187012e-01
9.228269457817077637e-01
8.433325290679931641e-01
9.941658377647399902e-01
9.707551002502441406e-01
9.919658899307250977e-01
9.600751996040344238e-01
9.977891445159912109e-01
9.961665272712707520e-01
9.986736178398132324e-01
9.996055960655212402e-01
9.992473125457763672e-01
9.961507916450500488e-01
9.997743964195251465e-01
9.981877207756042480e-01
9.994423985481262207e-01
9.978605508804321289e-01
9.985913038253784180e-01
9.578598737716674805e-01
5.734642744064331055e-01
9.259362220764160156e-01
9.233595728874206543e-01
9.188770651817321777e-01
9.278597235679626465e-01
8.310323953628540039e-01
3.842647075653076172e-01
6.862249970436096191e-01
9.330739378929138184e-01
9.746983051300048828e-01
9.879401922225952148e-01
9.944603443145751953e-01
9.688488841056823730e-01
7.166641950607299805e-01
6.712256669998168945e-01
7.739807963371276855e-01
7.932810187339782715e-01
5.567730665206909180e-01
8.548705577850341797e-01
7.061067223548889160e-01
7.430282235145568848e-01
9.336515665054321289e-01
9.410480856895446777e-01
9.895862340927124023e-01
9.587931632995605469e-01
9.791553020477294922e-01
9.751647114753723145e-01
9.279533624649047852e-01
7.508910894393920898e-01
9.296752214431762695e-01
8.780503273010253906e-01
8.400049209594726562e-01
8.985448479652404785e-01
5.228165388107299805e-01
9.692935347557067871e-01
9.288535118103027344e-01
9.922634363174438477e-01
5.842410326004028320e-01
6.439198851585388184e-01
7.856307625770568848e-01
5.027682781219482422e-01
9.538880586624145508e-01
9.120664000511169434e-01
9.354604482650756836e-01
9.751972556114196777e-01
9.673170447349548340e-01
9.771525859832763672e-01
9.704527258872985840e-01
9.987443089485168457e-01
9.972496628761291504e-01
9.938138723373413086e-01
9.848522543907165527e-01
9.989862442016601562e-01
9.743025302886962891e-01
9.912061095237731934e-01
9.905991554260253906e-01
9.700205326080322266e-01
9.994556903839111328e-01
9.946000576019287109e-01
9.913413524627685547e-01
9.882135391235351562e-01
6.952000856399536133e-01
5.228167772293090820e-01
9.733663797378540039e-01
9.931626319885253906e-01
9.920893311500549316e-01
9.999318718910217285e-01
9.995536804199218750e-01
9.991630911827087402e-01
9.939261078834533691e-01
9.899243116378784180e-01
9.506551623344421387e-01
8.538169860839843750e-01
6.410936713218688965e-01
9.465482234954833984e-01
8.777198791503906250e-01
9.951571822166442871e-01
9.972777366638183594e-01
9.968933463096618652e-01
9.987376928329467773e-01
9.994122385978698730e-01
9.991776347160339355e-01
9.939710497856140137e-01
9.966791868209838867e-01
9.995893836021423340e-01
6.093613505363464355e-01
9.674634337425231934e-01
9.924537539482116699e-01
9.426270723342895508e-01
9.986725449562072754e-01
9.930985569953918457e-01
9.981582164764404297e-01
9.985602498054504395e-01
9.663380384445190430e-01
9.874960184097290039e-01
9.950189590454101562e-01
9.909868240356445312e-01
8.055580258369445801e-01
9.304229617118835449e-01
9.907817840576171875e-01
9.456332921981811523e-01
6.108679175376892090e-01
8.320670127868652344e-01
8.923363089561462402e-01
8.040006160736083984e-01
5.782240033149719238e-01
7.186391353607177734e-01
9.664061069488525391e-01
9.539341926574707031e-01
6.243870258331298828e-01
7.009333372116088867e-01
8.583718538284301758e-01
7.612134814262390137e-01
9.590567350387573242e-01
9.733670949935913086e-01
9.998722672462463379e-01
9.996425509452819824e-01
9.999073743820190430e-01
9.997518062591552734e-01
9.998638033866882324e-01
9.996694922447204590e-01
9.999927282333374023e-01
9.999963045120239258e-01
9.999948143959045410e-01
9.998904466629028320e-01
9.999187588691711426e-01
9.999106526374816895e-01
9.996447563171386719e-01
8.825997114181518555e-01
9.962912201881408691e-01
9.930987358093261719e-01
9.995657205581665039e-01
9.976890683174133301e-01
9.951630234718322754e-01
9.921766519546508789e-01
9.849982857704162598e-01
8.756719827651977539e-01
6.583071351051330566e-01
7.632805705070495605e-01
7.420041561126708984e-01
8.291057348251342773e-01
6.468424797058105469e-01
9.843662977218627930e-01
5.408538579940795898e-01
6.544154882431030273e-01
6.096442937850952148e-01
9.368620514869689941e-01
9.683969020843505859e-01
8.413522243499755859e-01
9.712144136428833008e-01
9.613631367683410645e-01
7.474426627159118652e-01
6.906676888465881348e-01
9.609692692756652832e-01
8.179826140403747559e-01
9.862819910049438477e-01
9.250236153602600098e-01
9.568692445755004883e-01
9.916353821754455566e-01
6.393547058105468750e-01
9.732704162597656250e-01
9.992931485176086426e-01
9.996713399887084961e-01
9.981838464736938477e-01
9.467984437942504883e-01
9.873415231704711914e-01
9.977899193763732910e-01
9.992756843566894531e-01
9.722725152969360352e-01
9.955509901046752930e-01
9.244616627693176270e-01
9.921019077301025391e-01
9.959333539009094238e-01
9.845671653747558594e-01
9.902817010879516602e-01
9.875762462615966797e-01
9.986098408699035645e-01
9.661356210708618164e-01
9.844436645507812500e-01
9.963220953941345215e-01
9.938350915908813477e-01
9.988942742347717285e-01
9.987623691558837891e-01
9.944974184036254883e-01
9.514563083648681641e-01
9.410658478736877441e-01
9.915141463279724121e-01
9.973988533020019531e-01
9.807767271995544434e-01
9.792683720588684082e-01
9.919636845588684082e-01
7.807852029800415039e-01
9.803459048271179199e-01
9.850686192512512207e-01
9.982506036758422852e-01
9.966711401939392090e-01
8.058513402938842773e-01
9.899120330810546875e-01
9.993166923522949219e-01
9.805211424827575684e-01
9.686955213546752930e-01
9.895543456077575684e-01
9.924295544624328613e-01
9.917083978652954102e-01
9.673201441764831543e-01
9.903880357742309570e-01
9.180053472518920898e-01
9.856181740760803223e-01
9.953773617744445801e-01
9.969000816345214844e-01
9.845053553581237793e-01
4.731791317462921143e-01
9.278169274330139160e-01
9.292381405830383301e-01
6.635258793830871582e-01
9.955012798309326172e-01
9.493904709815979004e-01
9.934818744659423828e-01
9.983320236206054688e-01
9.430240392684936523e-01
9.967401027679443359e-01
9.918740987777709961e-01
9.975786805152893066e-01
7.272036075592041016e-01
8.930016756057739258e-01
9.787563681602478027e-01
9.913709759712219238e-01
9.852829575538635254e-01
9.755879640579223633e-01
9.670013189315795898e-01
5.661428570747375488e-01
7.589107155799865723e-01
8.317931890487670898e-01
6.212649941444396973e-01
8.344699144363403320e-01
9.987192153930664062e-01
9.885967969894409180e-01
9.199942350387573242e-01
9.556338191032409668e-01
7.372181415557861328e-01
5.342402458190917969e-01
9.687395095825195312e-01
9.199366569519042969e-01
9.500771760940551758e-01
7.810515165328979492e-01
5.797783136367797852e-01
8.866155743598937988e-01
5.851692557334899902e-01
5.864202976226806641e-01
9.280942082405090332e-01
7.163815498352050781e-01
9.521144628524780273e-01
9.922261834144592285e-01
9.147875905036926270e-01
9.757762551307678223e-01
9.762811064720153809e-01
9.977852702140808105e-01
9.980532526969909668e-01
9.997100830078125000e-01
9.994057416915893555e-01
9.984358549118041992e-01
9.988315701484680176e-01
9.981191158294677734e-01
9.979866743087768555e-01
9.998284578323364258e-01
9.992976784706115723e-01
9.995107650756835938e-01
9.996241927146911621e-01
9.988905191421508789e-01
9.996680617332458496e-01
9.888964295387268066e-01
9.993070960044860840e-01
9.999128580093383789e-01
9.992174506187438965e-01
9.992275834083557129e-01
9.976634383201599121e-01
9.996002316474914551e-01
9.946251511573791504e-01
9.975811243057250977e-01
6.125863790512084961e-01
9.531121850013732910e-01
9.541427493095397949e-01
9.840683937072753906e-01
8.533061146736145020e-01
9.927528500556945801e-01
9.134717583656311035e-01
9.823635816574096680e-01
9.796892404556274414e-01
9.397184252738952637e-01
9.681709408760070801e-01
6.433280110359191895e-01
9.868342876434326172e-01
9.976961016654968262e-01
9.992730617523193359e-01
9.599031209945678711e-01
9.981934428215026855e-01
9.990161061286926270e-01
9.992643594741821289e-01
9.990197420120239258e-01
9.999740719795227051e-01
9.999577403068542480e-01
9.999860525131225586e-01
9.999733567237854004e-01
9.999513030052185059e-01
9.999907016754150391e-01
9.998918771743774414e-01
9.999942183494567871e-01
9.999419450759887695e-01
9.954676628112792969e-01
9.996597170829772949e-01
9.988048672676086426e-01
9.996461272239685059e-01
9.998623132705688477e-01
9.998127222061157227e-01
9.998943805694580078e-01
9.995009303092956543e-01
9.999724626541137695e-01
9.998782277107238770e-01
9.999595880508422852e-01
9.999918937683105469e-01
9.999881982803344727e-01
9.994579553604125977e-01
9.999967813491821289e-01
9.998979568481445312e-01
9.999757409095764160e-01
9.999361038208007812e-01
9.998582005500793457e-01
9.313023686408996582e-01
9.999735355377197266e-01
9.999775886535644531e-01
9.999390244483947754e-01
9.999277591705322266e-01
9.996808171272277832e-01
9.998463988304138184e-01
9.977067112922668457e-01
9.984198212623596191e-01
9.998570084571838379e-01
9.999647736549377441e-01
9.997318387031555176e-01
9.987660050392150879e-01
9.998252391815185547e-01
9.989910125732421875e-01
9.999045729637145996e-01
9.998700022697448730e-01
9.993873238563537598e-01
9.999260306358337402e-01
9.999249577522277832e-01
9.999637603759765625e-01
9.998825192451477051e-01
9.999499917030334473e-01
9.999945163726806641e-01
9.999690651893615723e-01
9.995290040969848633e-01
9.999770522117614746e-01
9.998398423194885254e-01
9.996490478515625000e-01
9.997696280479431152e-01
9.988896846771240234e-01
9.997450113296508789e-01
9.999077916145324707e-01
9.999349713325500488e-01
9.999262690544128418e-01
9.999705553054809570e-01
9.999759793281555176e-01
9.999540448188781738e-01
9.999071955680847168e-01
9.998647570610046387e-01
9.989783763885498047e-01
9.993999600410461426e-01
9.998567104339599609e-01
9.824315905570983887e-01
9.993062615394592285e-01
9.998019933700561523e-01
9.978000521659851074e-01
9.991188049316406250e-01
9.889799952507019043e-01
9.982470273971557617e-01
9.508404135704040527e-01
9.610230922698974609e-01
9.982822537422180176e-01
9.916791915893554688e-01
6.988356113433837891e-01
7.949942946434020996e-01
6.040645837783813477e-01
5.858818292617797852e-01
5.421447753906250000e-01
9.984021782875061035e-01
9.986556768417358398e-01
9.996486902236938477e-01
9.999864101409912109e-01
9.996907114982604980e-01
9.960390925407409668e-01
9.852371215820312500e-01
9.997875690460205078e-01
9.947788715362548828e-01
9.957863092422485352e-01
9.943121671676635742e-01
9.982181787490844727e-01
9.983442425727844238e-01
9.981888532638549805e-01
7.329994440078735352e-01
9.474346637725830078e-01
9.935070276260375977e-01
9.939668178558349609e-01
9.990956783294677734e-01
9.974380731582641602e-01
9.965729117393493652e-01
9.996556043624877930e-01
9.845756292343139648e-01
9.988767504692077637e-01
9.984154105186462402e-01
9.852715730667114258e-01
9.868998527526855469e-01
9.723499417304992676e-01
9.711095690727233887e-01
8.614649176597595215e-01
9.404606819152832031e-01
5.685864686965942383e-01
9.830539226531982422e-01
6.124066710472106934e-01
9.917354583740234375e-01
9.594459533691406250e-01
9.188092350959777832e-01
9.869109392166137695e-01
9.595323801040649414e-01
9.974921345710754395e-01
9.552963376045227051e-01
9.841252565383911133e-01
9.982461929321289062e-01
9.957577586174011230e-01
9.455304145812988281e-01
