1,2,3,4,5,6
65.000,101.000,28.000,46.000,20.000,28.000
-44.000,-10.000,-28.000,-29.000,-26.000,-34.000
106.000,108.000,35.000,41.000,26.000,33.000
-71.000,-104.000,-35.000,-37.000,-22.000,-29.000
77.000,87.000,28.000,35.000,22.000,18.000
-81.000,-97.000,-43.000,-45.000,-19.000,-23.000
101.000,105.000,36.000,41.000,22.000,23.000
-16.000,-53.000,-18.000,-56.000,-14.000,-41.000
53.000,29.000,27.000,16.000,11.000,14.000
-25.000,-5.000,-14.000,-17.000,-15.000,-17.000
4.000,54.000,12.000,34.000,13.000,26.000
-15.000,-4.000,-12.000,-7.000,-14.000,-5.000
39.000,173.000,20.000,57.000,24.000,38.000
-93.000,-238.000,-35.000,-85.000,-26.000,-57.000
39.000,0.000,19.000,6.000,20.000,14.000
-27.000,-28.000,-19.000,-18.000,-20.000,-28.000
51.000,76.000,27.000,49.000,22.000,25.000
-22.000,-50.000,-23.000,-36.000,-17.000,-31.000
47.000,151.000,28.000,71.000,24.000,44.000
-43.000,-147.000,-35.000,-68.000,-28.000,-38.000
117.000,97.000,37.000,23.000,20.000,12.000
-55.000,-51.000,-27.000,-23.000,-24.000,-20.000
123.000,151.000,46.000,67.000,23.000,23.000
-68.000,-46.000,-14.000,-17.000,-16.000,-19.000
21.000,29.000,27.000,34.000,26.000,34.000
-22.000,-39.000,-16.000,-31.000,-16.000,-24.000
20.000,42.000,17.000,22.000,18.000,19.000
-103.000,-160.000,-39.000,-75.000,-20.000,-42.000
115.000,105.000,46.000,34.000,22.000,15.000
-87.000,-106.000,-37.000,-44.000,-18.000,-20.000
22.000,64.000,15.000,25.000,20.000,24.000
-35.000,-98.000,-25.000,-69.000,-24.000,-28.000
35.000,76.000,26.000,55.000,28.000,30.000
-63.000,-108.000,-35.000,-41.000,-13.000,-28.000
96.000,179.000,36.000,66.000,26.000,24.000
-54.000,-98.000,-30.000,-67.000,-21.000,-37.000
6.000,37.000,9.000,16.000,13.000,13.000
-10.000,-37.000,-9.000,-31.000,-13.000,-33.000
25.000,24.000,26.000,21.000,23.000,20.000
-5.000,-49.000,-9.000,-37.000,-9.000,-25.000
23.000,22.000,14.000,25.000,13.000,16.000
-52.000,-54.000,-29.000,-32.000,-13.000,-25.000
113.000,92.000,34.000,28.000,15.000,17.000
-143.000,-59.000,-57.000,-36.000,-37.000,-26.000
92.000,152.000,32.000,54.000,27.000,22.000
-57.000,-105.000,-31.000,-44.000,-14.000,-32.000
74.000,24.000,34.000,12.000,20.000,9.000
-24.000,-8.000,-18.000,-22.000,-20.000,-23.000
23.000,42.000,17.000,26.000,18.000,21.000
-90.000,-89.000,-37.000,-36.000,-23.000,-23.000
63.000,195.000,26.000,71.000,21.000,36.000
-21.000,-95.000,-16.000,-59.000,-13.000,-46.000
46.000,0.000,17.000,7.000,16.000,19.000
-17.000,-47.000,-19.000,-42.000,-15.000,-40.000
41.000,27.000,25.000,17.000,26.000,17.000
-133.000,-117.000,-46.000,-52.000,-26.000,-39.000
146.000,94.000,57.000,25.000,37.000,23.000
-69.000,-83.000,-32.000,-37.000,-17.000,-28.000
24.000,81.000,15.000,39.000,13.000,19.000
-26.000,-17.000,-23.000,-23.000,-14.000,-21.000
104.000,191.000,41.000,73.000,18.000,27.000
-73.000,-117.000,-36.000,-76.000,-28.000,-55.000
0.000,0.000,14.000,8.000,25.000,19.000
-53.000,-79.000,-30.000,-53.000,-38.000,-48.000
117.000,13.000,50.000,16.000,30.000,17.000
-38.000,-128.000,-23.000,-137.000,-8.000,-60.000
107.000,29.000,55.000,25.000,28.000,19.000
-239.000,-123.000,-85.000,-49.000,-37.000,-20.000
56.000,114.000,13.000,63.000,1.000,24.000
0.000,0.000,-11.000,-13.000,-19.000,-20.000
70.000,122.000,29.000,47.000,29.000,21.000
-6.000,-73.000,-8.000,-50.000,-14.000,-29.000
54.000,22.000,35.000,19.000,44.000,27.000
-63.000,-120.000,-28.000,-56.000,-14.000,-35.000
92.000,79.000,38.000,29.000,20.000,15.000
