probability
0.9741
0.9738
0.9497
0.9606
0.9914
0.9035
0.9901
0.9832
0.9856
0.9908
0.9861
0.9766
0.9385
0.9732
0.9883
0.9716
0.9759
0.8864
0.6684
0.6472
0.6868
0.8808
0.9221
0.9882
0.9892
0.6525
0.4431
0.5634
0.7335
0.5002
0.6359
0.4285
0.6844
0.6973
0.7525
0.5509
0.6443
0.4098
0.4801
0.8400
0.3976
0.4278
0.8231
0.7886
0.6945
0.7584
0.7153
0.9224
0.9267
0.4227
0.3968
0.5267
0.5628
0.5566
0.7436
0.6119
0.5282
0.8661
0.5346
0.7547
0.5928
0.9103
0.7136
0.8123
0.4653
0.8195
0.4921
0.4065
0.4021
0.8711
0.6962
0.5462
0.8154
0.4760
0.8829
0.5027
0.7743
0.5332
0.8836
0.6440
0.6126
0.4818
0.7971
0.6362
0.6720
0.8465
0.6119
0.4600
0.5471
0.3993
0.8433
0.4019
0.5836
0.7876
0.7270
0.7025
0.6422
0.7152
0.4972
0.4275
0.5770
0.6204
0.4576
0.6135
0.4217
0.5300
0.8934
0.4400
0.4368
0.6294
0.8250
0.8748
0.6374
0.8335
0.9352
0.8114
0.6581
0.7603
0.9620
0.9193
0.8435
0.9176
0.9305
0.7696
0.8308
0.6153
0.6197
0.9209
0.7956
0.6939
0.9526
0.9474
0.9372
0.6987
0.9463
0.9352
0.9042
0.9288
0.8939
0.9137
0.9489
0.6447
0.9502
0.8846
0.8049
0.8126
0.8841
0.7677
0.9271
0.5207
0.9758
0.9520
0.3952
0.6002
0.5812
0.7503
0.8497
0.7967
